title,reply
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"애플 케이블 사용 시, 타사 케이블보다 빠른 충전/전송을 지원한다면 납득하겠지만, 속도에 제한을 두는 건 정말 배째라는 식이네요..."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"애플은 EU의 법안을 ""Comply"" 따르겠다고 했지, 타입C 아이폰을 만들겠다고 한적이 없음. 
 맥세이프 타사도 사용하게 푸는거 보면 무선충전만 할수있도록 단자 자체를 없앨수도 있음"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,유럽연합에서 mfi로 된 c케이블 못하게 막을겁니다. 취지가 환경보호라 그에 위배되면 바로 정정해야죠
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"라이트닝은 아이맥 환경 혹은 에어팟 조합이면 사실 쓰는 사람은 불편한게 별로 없다는 사실.
맥마우스 키보드 에어팟 모두 라이트닝 하나로 가능"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이패드에는 돼는데 아이폰에는 안 돼면.. 자체 인증은 진짜 선 넘은거지. 안 그럴거라 믿어봄
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"아이폰, 아이패드 수리업을 하고 있습니다. 이전에는 라이트닝, C타입 커넥터 만드는 글로벌 회사에서 근무도 하였구요. 라이트닝 정말 좋은 솔루션입니다. USB협회에서 C타입 만들려고 할 때 라이트닝 만든 저희와 같은 글로벌 업체 불러서 개발을 유도했는데 애플 눈치 보느라 참여 못하다가 애플이 맥북에 C타입을 고려하여서 같이 참여하여 C타입을 만들게 된 것 입니다. 라이트닝 너무 좋으니 부랴부랴 따라 한 게 C타입인데요. 스펙이 너무 높아서 만드는데 상당히 어려움이 많았습니다. USB3.1 Gen1 까지는 어떻게 되지만 Gen2 부터는 노이즈가 많아 충전케이블 길이에 대한 제약이 있어 많이 고전하였구요. 제대로 속도를 내려면 케이블은 많이 두꺼워지고 길이는 짧아져야(50cm) 합니다. 그러나 중국산 케이블 들은 그냥 막 만들어 내지요. 노이즈가 발생하던 안 하던...ㅜㅜ 그래서 충전 케이블 꽂아두고 삼성폰이나 갤럭시 패드류 만지면 터치가 튀기도 합니다. 다시 말해 좋은 성능 제대로 뽑아내지도 못하는 구조인데 스펙을 너무 올려놓은 불완전한 스펙이 C타입입니다. 그리고 C타입이 적용된 아이패드류 충전단자 문제로 많이 들어옵니다. 라이트닝을 사용하던 아이폰, 아이패드에서는 문제가 많이 없었던 핀 갈림이 엄청 납니다. 호환이 좋아야 한다고 말하는데 무분별하게 업체로 등록해주다보니 공차 문제로 플러그 쪽이 갈려서 들러붙거나 충전독(기기쪽) 단자 들이 갈려 나가고 있습니다.  MFI 인증을 하니 그나마 폰이나 패드가 고장 안나고 오래 사용할 수 있는거라 저는 생각합니다. C타입을 공용화 하는게 아니라 라이트닝을 공용화 해야 하는게 아닌가 생각합니다.(애플이 안해주겠죠?) 유럽에서 C타입을 표준화 하고 애플이 할 수 없이 따라해야 하니 EU가 정의이고 애플이 악당인 거 같은데 제가 봤을 때는 USB협회가 악당이고 EU가 앞에서 재주를 넘는 걸로 보입니다.
참고로 iFixit.com 들어가셔서 C타입이 적용된 아이패드와 안드로이드계열의 충전단자-메인보드 연결하는 커넥터 형상 한 번 보세요. 그나마 아이패드는 신호단자 쪽을 다 덮는 특이한 커넥터를 이용하여 노이즈를 그나마 조금 막아보려고 하는 노력이라도 합니다만 안드로이드계열은 기존의 커넥터와 똑같아 노이즈 영향이 엄청나다는걸 알 수 있습니다.
언론에서 떠드니 C타입이 정말 좋다고 생각하시는 분들이 여기도 대부분이라 생각합니다만 제 의견은 그 반대라고 봅니다. USB 협회!!! 제발 제대로 된 제품을 만들기 바랍니다. 그리고 업체 등록 무분별하게 하지 말고 제품 등록 및 단속도 제대로 좀 하고!!! 애플이 한 두발 앞서갈 때 뒤에서 따라 오지 말고 먼저 개발하길 바랍니다."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"USB c타입도 만능은 아닌게 휴대용 선풍기나 충전용 무드등 같은 걸 갤럭시 25W 충전기에 꼽으면 충전이 안 되는 경우 많더라구요. 이런 제품 대부분 자체 어댑터 안줘서 15W나 그 이전 오래된 충전기 어댑터에 USB A-USB C 케이블 꼽아서 연결하면 그제서야 충전이 되기도 하고. 그리고 반대로 갤럭시 25W 충전기로 아이패드 충전하면 아이패드 동봉 충전기보다 속도 더 오래 덜리고, 또 최대 15W 지원되는 USB c타입으로 갤럭시 스마트폰이나 갤럭시탭에 꼽으면 저속충전 경고도 뜨고... 여튼 c타입이 꼽거나 동일 충전기 사용이 가능할 땐 편한데 전혀 다른 제품에 꼽으려고 하면 안 되는 경우가 종종 있죠."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,다음에 단자의 역사 같은 내용으로 하나 만들어보시는건 어떠실까요?
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이폰에 c타입 어떻게나올지 궁금하긴하네요
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,C타입 때믄에 14건너 띄었는데 이제는 더이상 버티기 힘드니 15는 제발 C타입으로 나오길…
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,애플인증 c타입은 표준c타입이 아니라고 유럽에서 까줘야할텐데요 ㅎㅎ
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이폰의 판매량이 애플의 예상 이상으로 많이 줄면 이상한 짓을 관둘텐데
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"이번영상 넘 유익합니다!! ㅎㅎ
잘 보고 갑니다아!!!! "
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"15 일반 모델은 주사율 빼고 다 좋을거 같음(다이나믹 아일랜드, C타입)
 = 가변주사율만 넣어주면 완벽"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,원래 애플 페이 안되는거랑 c타입이 아니여서 한국에서 빛을 못냈는데 이제 다 생기니 아이폰의 점유율이 늘어날듯
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,호갱구조대님도 인정한 정직한 유튜버!!!!!!!!!!!!!!!!!!!
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,MFI 적용된걸로 내놓으면 기존에 라이트닝 써야했을때랑 차이가 없잖아
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,역시는 역시다 C타입 들어와도 MFI하면서 전송속도를 제한하던 충전속도를 제한하던 뭔가를 할거임
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"아이폰 13 너무너무 무섭다: 아이폰 13에서는 노치가 좌우로 줄어든다고 합니다. 그런데 상하 크기가 늘어난다면?
아이폰 14 너무너무 무섭다: 아이폰 14에서는 펀치홀이 탑재된다고 합니다. 하지만 프로 시리즈에만 탑재된다면? 일반 라인업은 바뀐 게 없다면?"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,설마하는 이야기지만 이번 15와 15 프로 급나누기를 c타입으로 하는건 아니겠죠..?
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"진짜 이런 시장지배력을 가지고 
이렇게 얄궂게 행동하는 기업이 있었나...
EU가 제재한다는데.. (다른 기업 같으면 문제될 일 애초에 만들지도 않겠지만)
어떻게든 말안듣고 뺑끼치려고 잔머리 굴리는 회사라니.."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,더 그켬이게 프로 라인만 C타입 탑재라는 희대의 무리수를 둘 가능성도 있음
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"티에리 브레튼 EU 내수정책 담당 집행위원이 애플 측에 ""MFi(Made For iPhone) 인증을 받지 않은 케이블의 충전 및 데이터 전송 속도를 제한하는 것은 용납할 수 없다""고 경고했다고 애플인사이더가 4일(현지시간) 독일 디자이트를 인용 보도했다.

[정의가 실현되었다]"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,디자인도 예쁘고 오랫동안 써왔는데 아쉽네요.
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,그래도 라이트닝 첨 나왔을땐 정말 감격스러웠습니다.. 4s를 썼기때문에요… 그게 벌써 10년 전이네여
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"15를 존버하는 사람으로
이번 이야기는 너무 즐거운 이야기...."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"아이폰 C 타입 나오면 이제 인증 케이블이 생기거나, 케이블을 안주거나 둘 중에 하나일듯."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,애플은 정말 여러모로 대단하네요 ㅋㅋㅋㅋㅋ
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,혼란한 국제정세에 삼성을 더 응원해 봅니다
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,진짜 애플 독자규격은 진짜 할많하않...
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,존버해서 14프로를 샀기 때문에 향후 몇년간은 씨타입은 아이패드밖에 필요없겠군..ㅎ
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,C타입에 애플페이도 되서 이제 살사람이 더 많아질듯
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,아이폰 11 프맥으로 지금까지 존버중!! 이번 아이폰 15 큰 기대중이다!!
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"만약 아이폰에 USB타입C로 바꾸고 애플정품 구분을 한다면 C로 바꾼 의미가 없어지지 않나? 사람들이 집에 있는 C타입을 쓸 수 있어야 되는데, 애플인증 제조품을 사서 써야 되다면 진정한 하나의 C타입이 아닌 모양만 C타입인 또다른 제품이 되는 건데. 예전에 연결잭 하나 꽂았는데 이 액세서리는 지원되지 않을 수 있습니다. 하면서 기능에 제한이 생기니 짜증나던데."
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,혐플 돈독 오른 거 진짜 레전드네ㅋㅋㅋㅋㅋㅋ
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,전용c타입 케이블이라.... 정말 대단하구만ㅋㅋ
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"8:56 
케이스 사용이 어려우시면 비싼 정품케이스를 사용하시면 됩니다 고객님(애플의 예상답변)"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,MFi는 그렇다 치더라도 기껏 C타입 바꿔놓고 USB 2.0 집어넣을 그럴 일은 없겠죠?
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"요즘 진짜 아이폰 유선충전할 일이 없긴 한데,
가-끔 맥에서 유선으로 연결할 때 서랍에서 주섬주섬 라이트닝 꺼내야 하는 게 너무 싫긴 해요...ㅋㅋㅋㅋ"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"이럴때 갤럭시에서 역으로 우리는 베터리를 1개 더 줘서 배터리 다 쓰면 다른 배터리 꽂아서 쓸 수 있게 해줬으면 좋겠다ㅠㅠ
아니면 이어폰단자라도 다시 컴백이나 아니면 충전기라도 다시 넣어주라!!!!"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,없섭 더 자주 올려주세요 ㅠㅠ
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,"몇년 묵은 숙제를 급하게 하게만든 EU가 해답이네
한국에서 저 법 냈으면 그냥 안팔아버릴듯"
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,그래도 사람들은 쓸겁니다. 애플은 대체제가 없어요. 독점생태계를 만든다는게 그래서 엄청난 파워인듯 해요.
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,usb -c가 유럽법 때문으로 아는데 거기서 차별 두면 다시 제재받을 지도.
아이폰 15에 USB-C를 탑재할 수 밖에 없는 이유? 하지만 애플의 인증 케이블 꼼수가...,저의 경우는 지금까지 라이트닝 케이블을 애플 순정이나 MFI인증 제품으로만 썼는데 USB-C타입 케이블이라고 해서 그게 달라질 것 같지는 않습니다.
